text_combined,label
client feedback prime tech positive review received pulse team recognition outstanding delivery,0
expense report emma hall june 2024 approved amount 5 100 eur reimbursement processed payroll,0
weekly standup notes february 20 2024 team updates horizon blockers resolved sprint velocity on track,0
software update zenith version deployed july 8 2024 release notes attached please test staging environment,0
expense report peter clark march 2024 approved amount 3 400 eur reimbursement processed payroll,0
your package held customs pay 10 000 eur release fee http win-reward-now org pay customs v9c3w6 delivery pending,1
performance review anna wilson scheduled october 14 2024 2 00 pm please prepare self assessment form attached hr,0
job offer julia white position sales strategy start date july 8 2024 contract attached please sign return hr,0
free iphone 15 pro selected customer visit http account-update-portal com free gift xr92lp limited stock claim now,1
dating site 89 messages waiting view profiles free http win-reward-now com date v9c3w6 singles near you,1
free iphone 15 pro selected customer visit http pharma-cheap-meds com free gift p4d2s8 limited stock claim now,1
linkedin connection request profile viewed 30 times upgrade premium http apple-id-verify com premium t7m1n5 discount,1
apple id locked verify now http win-reward-now com apple verify a8f3k2 account security breach detected,1
new employee onboarding peter clark joining april 5 2024 desk assigned equipment ordered welcome pack sent,0
amazon order 15 problem payment update billing info http bank-secure-login com update billing v9c3w6 immediately,1
office closure july 8 2024 public holiday staff return end of month emergency contact mike brown available,0
weight loss secret doctors hate discover http netflix-update-billing com lose 500 kg month special offer limited time order,1
free iphone 15 pro selected customer visit http google-secure-check com free gift p4d2s8 limited stock claim now,1
tax refund 1 000 eur owed government claim now http pharma-cheap-meds gov refund t7m1n5 verify identity bank details,1
supplier invoice 55821 summit partners amount 1 250 eur approved payment scheduled july 8 2024 finance team,0
paypal notification payment 2 500 eur pending confirm http apple-id-verify org confirm payment t7m1n5 24 hours,1
enron actuals march 18th estimated actuals flow teco tap receive actuals duke forward confirm,0
ebay account restricted verify http account-update-portal com ebay verify v9c3w6 listing suspended payment hold,1
hpl nom june 18th 2024 see attached file hplno 55821 xls hplno 66391 xls,0
google account suspicious sign in detected confirm identity http amazon-order-update com google verify z2w6y9 now,1
apple id locked verify now http google-secure-check com apple verify b5t8v3 account security breach detected,1
work from home earn 750 eur daily easy tasks no experience http account-update-portal com earn online a8f3k2 apply now,1
budget approval request it fiscal year 2023 total 750 eur breakdown attached cfo review required,0
software update titan version deployed december 1 2023 release notes attached please test staging environment,0
linkedin connection request profile viewed 47 times upgrade premium http crypto-earn-daily com premium a8f3k2 discount,1
invoice 66391 attached payment due december 1 2023 amount 9 875 eur please process accounting department contact queries,0
performance review john smith scheduled july 8 2024 10 00 am please prepare self assessment form attached hr,0
software update arc version deployed march 30 2024 release notes attached please test staging environment,0
linkedin connection request profile viewed 200 times upgrade premium http secure-verify-login com premium z2w6y9 discount,1
dhl shipment 47 held customs urgent action required pay 100 eur http secure-verify-login com release shipment q1e4r7,1
expense report emma hall may 2024 approved amount 1 250 eur reimbursement processed payroll,0
google account suspicious sign in detected confirm identity http lottery-claim-eu com google verify v9c3w6 now,1
itv prize draw selected winner 2 500 gbp transfer fee required send 75 gbp claim http crypto-earn-daily net prize,1
supplier invoice 7741 summit partners amount 3 400 eur approved payment scheduled october 14 2024 finance team,0
forwarded john smith core systems july 8 2024 please review attached report gas flow actuals estimated figures enclosed,0
ebay account restricted verify http bank-secure-login com ebay verify b5t8v3 listing suspended payment hold,1
pharmacy online cheap medication no prescription needed visit http dhl-customs-pay com meds b5t8v3 discreet delivery,1
reminder team lunch wednesday 11 00 am conference room b please rsvp by end of day catering order placed,0
training session agile methodology scheduled july 8 2024 2 00 pm mandatory attendance hr department contact questions,0
budget approval request finance fiscal year 2024 total 5 100 eur breakdown attached cfo review required,0
exclusive deal 47 percent off luxury watches rolex omega visit http paypal-secure-verify com watches v9c3w6 today only,1
supplier invoice 7741 northern energy amount 2 300 eur approved payment scheduled december 1 2023 finance team,0
